:ID,company,twitter,name,id,image,:LABEL
366,Cloudfork,@emicklei,Ernest Micklei,13904,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-0217bd26-69e3-4a90-bc79-aea5a4864c8d.png,Speaker
367,Widit,@wimdeblauwe,Wim Deblauwe,3903,https://lh3.googleusercontent.com/a-/AOh14Gj_7c8KzPIlowttklUTZSCMTftjdmHOsMDNNh4FYA=s96-c,Speaker
368,Grafana,@fstabr,Fabian Stäber,18879,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-5740a8f2-e9e3-45aa-9a77-afb263c522ea.jpg,Speaker
369,Vaadin,@leifastrand,Leif Åstrand,47006,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-3c8a8b16-c5b6-4adc-b973-65d37e6f276f.jpg,Speaker
370,ING Belgium,@madalinghenea,Alexandru-Madalin Ghenea,18865,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-796a6fa7-51e1-461f-aa54-276be9cc439a.jpg,Speaker
371,ING,,Marc Cortada Bertomeu,18869,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-7c24869f-c1af-4c69-85ff-d7aaffd3f774.jpg,Speaker
372,,@pjdrouillon,Pieter-Jan Drouillon,12854,https://avatars.githubusercontent.com/u/1758817?v=4,Speaker
373,Google,,Jonathan Joo,20589,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-ecf7ae88-0fb6-40da-b292-54f8265596af.jpg,Speaker
374,ARHS,,Adriano Campestrini,57558,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-740ea99d-0fcf-4bb8-be16-2f9bec9dd261.jpg,Speaker
375,Shodo,@JulienTopcu,Julien Topçu,1857,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-fb98680e-aa8b-415c-8986-960de612e04e.png,Speaker
376,OpenValue,@royvanrijn,Roy van Rijn,9401,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-79cf8270-b923-4a6c-9baf-ffdd40aadb6f.jpg,Speaker
377,DataStax,@mgrygles,Mary Grygleski,10101,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-89db0ad8-cc73-46bf-909f-33debf96f67a.jpg,Speaker
378,StarTree,@karinwolok,Karin Wolok,9901,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-a543152c-5f7f-4e8a-baad-0d2e29f4baff.png,Speaker
379,Red Hat,@1ovthafew,Gavin King,47004,https://avatars.githubusercontent.com/u/579974?v=4,Speaker
380,ARMO,@slashben81,Ben Hirschberg,16720,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-bac7a9c5-4bb3-4877-91a1-4a3a608cd052.jpeg,Speaker
381,Info Support,@hannotify,Hanno Embregts,14104,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-14a3520f-3e50-4376-80ac-61a0e9948be1.jpg,Speaker
382,Yoink,@jhkuperus,Jan-Hendrik Kuperus,18894,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-385907e7-9d0d-4e75-b95b-982a96d43799.png,Speaker
383,Azul System,@prpatel,Pratik Patel,18890,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-2bf01eff-437d-4051-b992-86885a88073c.png,Speaker
384,Red Hat,@alexsotob,Alex Soto,14126,https://lh3.googleusercontent.com/a-/AOh14GgN510I9aTJCXXheO5eACMeO9JnLaTcczDUm6D3Vg=s96-c,Speaker
385,Google,@loosebazooka,Appu Goundan,20062,https://lh3.googleusercontent.com/a-/AFdZucpmiKF3ktwzlJqSNXx6MRzi-UTfnJ5PjUfUx5DMFA=s96-c,Speaker
386,Chainguard,@patricknflynn,Patrick Flynn,20063,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-25fa30a8-cc17-4a4e-8093-5f5e86fd832d.jpeg,Speaker
387,Craftgate,@lemiorhan,Lemi Orhan Ergin,2567,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-lemiorhan.jpg,Speaker
388,Red Hat,@dandreadis,Dimitris Andreadis,1855,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-37d323d7-c380-4d71-b37a-17b84be9ddd2.jpg,Speaker
389,Builder.io,@mhevery,Misko Hevery,2802,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-15f45289-4017-4675-a9da-86cc9c5bbecf.jpeg,Speaker
390,Jedi BV,@patrickdebois,Patrick Debois,17925,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-72c45232-8451-448a-8c68-fc57ca4fb5b3.jpg,Speaker
391,Airties,,Steven Aerts,17945,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-7c17f7e7-5e81-4b2b-8e16-b4e061304d9d.jpg,Speaker
392,VMWare,,Dieter Hubau,65302,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-4f10309a-5b6c-4dc8-8d4c-75f834b4363b.jpeg,Speaker
393,AtomicJar,@Kiview,Kevin Wittek,53457,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-16b8d467-cf33-432b-b8b8-efdb61851e80.jpg,Speaker
394,Oracle,@thomaswue,Thomas Wuerthinger,20569,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-719aa45d-6b78-424d-bd34-7ce5bcde0355.jpg,Speaker
395,Microsoft,@brunoborges,Bruno Borges,5254,https://lh3.googleusercontent.com/a-/AOh14Gg_Bh0qPu9IacN04zSz_cGNJ-MhXalm7imI2nI85n0=s96-c,Speaker
396,Red Hat,@kevindubois,Kevin Dubois,2059,https://lh3.googleusercontent.com/a-/AOh14GgR-OfaLiyfLZNIKmUy6yqwz86OPOhP1QtssfiY=s96-c,Speaker
397,Hopsworks,,Jim Dowling,20098,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-33ae4548-392d-4aaf-8e1c-c48384d03f02.jpg,Speaker
398,VMware Tanzu Labs,,Dmitry Belyaev,14102,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-ac5b2466-00ff-477a-b202-b947e7ab3d95.jpg,Speaker
399,ING,,Glenn ten Cate,52501,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-cc727641-d117-49af-856a-c1d31d639cbb.png,Speaker
400,Salt And Pepper,@olimpiupop,Olimpiu POP,17949,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-olimpiupop.jpg,Speaker
401,VMware,@starbuxman,Josh Long,20588,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-2d11dea4-b418-4ab7-8535-adbc96b05753.jpg,Speaker
402,VMware - Tanzu Spring,@Kehrlann,Daniel Garnier-Moiroux,2565,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-c78c8919-58fd-4fef-ac07-ab3c5725239b.jpg,Speaker
403,Picnic Technologies,@Sander_Mak,Sander Mak,16717,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-dea8c13a-f254-4d92-b90b-ebaf622cbd91.jpg,Speaker
404,Vectr.Consulting,@ignazw,Ignaz Wanders,20083,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-d0b384d8-d331-4bc7-a68b-3602ea758c13.jpeg,Speaker
405,Microsoft,@webmaxru,Maxim Salnikov,17912,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-6f9d4123-6609-4595-a78b-47d447674000.jpg,Speaker
406,Flowable,@filiphr,Filip Hrisafov,53452,https://lh3.googleusercontent.com/a-/AOh14GhJVNuOPZhCFhy8sA8AYl-ybVffAIPNW9bNhw7XUw=s96-c,Speaker
407,Flowable,@jbarrez,Joram Barrez,53453,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-b63e7b2e-fe61-4504-b8af-118e8ab6e4cc.jpg,Speaker
408,Flo Health,@v_formicola,Vanessa Formicola,12351,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-156488fe-b87b-4e60-ad43-d9cde71c97bb.jpg,Speaker
409,Quintor,,Pim Otte,18884,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-37105d14-457a-4b22-afce-30564edb535c.jpg,Speaker
410,Craftsmen,@MichelSchudel,Michel Schudel,11303,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-72e570f5-4192-43fd-a9f4-a3ed698895f5.jpg,Speaker
411,Oracle,@pressron,Ron Pressler,57554,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-3b2dfdd8-1a23-4592-bfdc-1d2607a0ba57.jpeg,Speaker
412,Oracle,,Alan Bateman,57556,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-339b1f5d-6bc9-45cb-a706-20d37af16e47.jpg,Speaker
413,Ursatile,@dylanbeattie,Dylan Beattie,47007,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-dylanbeattie.jpg,Speaker
414,Red Hat,@DanHeidinga,Dan Heidinga,17931,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-095f3c79-2d2f-421f-ae94-a1eb2c4aa9d4.jpeg,Speaker
415,Atlassian,@svenpet,Sven Peters,2053,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-c076a95d-c8f2-4a18-9700-86b9228dee14.jpg,Speaker
416,JetBrains,@HelenJoScott,Helen Scott,2557,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-b825f11f-01f8-4315-8b17-b94a0215899a.jpg,Speaker
417,Team Rockstars IT,@edwinderks,Edwin Derks,1862,https://lh3.googleusercontent.com/a-/AOh14GhSgW6ueZYqZSnH15J_7OoIk9TnxDmYE88T87f3kg=s96-c,Speaker
418,,@simonbrown,Simon Brown,14119,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-ecb67b66-11dc-4391-8bce-2658d05972b5.jpg,Speaker
419,SFEIR,@Nicooss54,Nicolas FRIZZARIN,14901,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-21b91a2e-2ef8-446f-9ca5-f389c5270b38.jpg,Speaker
420,confidential-computing.com,,Steven Skone,20072,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-8396dc95-b91a-46b0-9418-8796662f732e.png,Speaker
421,Philip Riecks IT Consulting,@rieckpil,Philip Riecks,1859,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-2a33f18d-d790-4ce6-92fc-3744b42703ac.jpg,Speaker
422,ING Bank NL,@vveloso,Vasco Veloso,2055,https://lh3.googleusercontent.com/a-/AOh14GgGjkmxX3-8t9JpDqTC2_TyP_2O5nG7b5frkhT0UQ=s96-c,Speaker
423,Calicarpa,@le_science4all,Lê Nguyên Hoang,47005,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-84870f0a-84a1-4f8b-8a48-1e079a1160e7.jpg,Speaker
424,,@Martin_NB,Martin Klähn,20571,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-4fc33dff-2409-484c-952e-c52d63dfbf93.jpg,Speaker
425,,@svennb,Sven Reimers,20572,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-2175eb91-0036-469e-a6a8-d1dc3166f165.jpg,Speaker
426,Backbase,@eliasnogueira,Elias Nogueira,53456,https://lh3.googleusercontent.com/a-/AOh14Gh0gq2bETk53u9ox0b_fUsh1abD0ffMfO22d1abCg=s96-c,Speaker
427,Zup,@otaviojava,Otavio Santana,4202,https://lh3.googleusercontent.com/a-/AOh14Gj--6oIDst1jkXqfoUX-6LsNxmKk1JWO-bFm0pqng=s96-c,Speaker
428,William Hill / Grand Parade,,Tomasz Manugiewicz,17928,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-5bdffbb2-6d20-485d-a0e1-67872b8958d7.jpg,Speaker
429,WPS – Workplace Solutions,@hschwentner,Henning Schwentner,6553,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-20a2abb8-102e-4135-a9b9-a5a74686406d.jpg,Speaker
430,Avanade,@anoras,Anders Norås,20581,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-443bb7af-7db9-4ebd-b2d7-b76194c32c3b.webp,Speaker
431,Devoxx,@stephan007,Stephan Janssen,3801,https://lh3.googleusercontent.com/a-/AOh14GhWmAgQ0p0O-S3_cRNpuBRFsRPFZkuGlix6yrm-iw=s96-c,Speaker
432,Microsoft,@juliendubois,Julien Dubois,13310,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-8a4ae6d3-91f5-4039-91ff-ed22f1ff9a7d.png,Speaker
433,Apollo GraphQL,@BoD,Benoit LUBEK,3152,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-1febfc95-6f8f-4be0-94eb-941eb82e93d8.jpg,Speaker
434,,@martinbonnin,Martin Bonnin,3151,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-8456d513-ed15-4af0-b3af-4a3444457e4e.jpeg,Speaker
435,SCIAM,@antoine_sd,Antoine Sabot-Durand,20573,https://avatars.githubusercontent.com/u/489817?v=4,Speaker
436,,@rdebusscher,Rudy De Busscher,16702,https://lh3.googleusercontent.com/a-/AOh14GiP6y6lu8syC6FW7kJv_ivnPnbIa2SnEVwR1n4b=s96-c,Speaker
437,Splunk,@robertcastley,Robert Castley,57557,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-8bb9a5f5-ab59-44d9-9c1f-3f4f7b396ff2.jpeg,Speaker
438,Criteo,@Poone_mk,Pooneh Mokariasl,18862,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-334661a0-92aa-4237-a69e-513a926dd1ca.jpg,Speaker
439,Collibra,,Gretel De Paepe,53454,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-5fac9d18-f409-4990-bc43-225e0299f2ba.png,Speaker
440,Collibra,,Nick Evers,53455,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-dd08815d-1518-4a97-91b6-015b125087f5.jpg,Speaker
441,Red Hat,@evacchi,Edoardo Vacchi,11305,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-3ae18efe-25d0-4059-b46a-3ddc7fa93d5b.png,Speaker
442,van der Slot Software,,Paul van der Slot,16062,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-98f97dc8-78ab-4a81-b03b-ac54a9fde9f1.jpeg,Speaker
443,iO,,Mark van der Linden,18873,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-f86fa5e0-1e58-4549-b5e3-936e2959707b.jpeg,Speaker
444,iO,@lucienimmink,Lucien Immink,13502,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-3bc63935-5bcf-4046-af5e-165e2f5b781f.jpg,Speaker
445,Airties,,Paul Praet,20096,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-2bebe78d-835f-4adb-860a-61991c5fa97b.jpg,Speaker
446,MuleSoft,@sawantakshata02,Akshata Sawant,13302,https://devoxxian-image-thumbnails.s3-eu-west-1.amazonaws.com/profile-836ee91c-30e0-4baf-ac47-d6d792fb9945.jpg,Speaker
